SEP=,
"url","Business Name","Business Address","Business Phone","Business Website","Business Description","Established","Employee Count","Location","Contact Details"
"https://www.wlw.de/de/firma/xfair-gmbh-1261370","XFAIR GmbH","Ohmstrasse 1, DE-85716 Unterschleißheim","+49 8930909680","http://www.xfair.com","XFAIR bietet spezielle Hardware, Software und Services für eine einfache und effiziente Messe- und Eventorganisation. So wird Ihre Veranstaltung leichter steuerbar und damit zum Erfolg.
         

          Mehr erfahren","2001","20","XFAIR GmbH
 
Ohmstrasse 1
 
DE-85716 Unterschleißheim","Title: Audiovisuelle Messe- und Veranstaltungssysteme
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

Title: Event-Organisation
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

Title: Hotel-Management-Software
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

Title: Kongress-Service
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

Title: Kongress- und Tagungsorganisation
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

Title: Messen und Ausstellungen
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

Title: Messeservice
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

Title: Messetechnik
Name: Roland Fürst Geschäftsführung
Contacts: none+49 89309096813

 : +49 89309096813

website

Zur Website
 : https://www.wlw.de/de/firma/p-1261370
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/cms-3-gmbh-1236020","CMS 3 GmbH","Steigerhügel 2, DE-67659 Kaiserslautern","+49 6317501103","http://www.cms3.com","Blechbearbeitungsmaschinen für Kanalbau. Fertigungsmaschinen. Scanner. Software.
         

          Mehr erfahren","none","1","CMS 3 GmbH
 
Steigerhügel 2
 
DE-67659 Kaiserslautern","Title: Barcode-Scanner mit Funkübertragung
Name: CMS 3 GmbH
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

Title: Blechbearbeitungsmaschinen
Name: Hermann J. Buser Geschäftsführung
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

Title: Blechformmaschinen
Name: CMS 3 GmbH
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

Title: Fernwartungssoftware
Name: CMS 3 GmbH
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

Title: Kanalbaumaschinen
Name: Hermann J. Buser Geschäftsführung
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

Title: Kanalformer für Blechkanäle
Name: Hermann J. Buser Geschäftsführung
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

Title: Maschinen und Anlagen zum Plasmaschneiden
Name: Hermann J. Buser Geschäftsführung
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

Title: Plasmabrenner
Name: Hermann J. Buser Geschäftsführung
Contacts: none+49 6317501103

 : +49 6317501103

website

Zur Website
 : https://www.wlw.de/de/firma/p-1236020
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/logo-consult-ag-1039450","LOGO consult AG","Enzianstrasse 4, DE-82319 Starnberg","+49 8151746736","http://www.logo-consult.com","CRM Software von Logistikern, für Logistiker.
Zielsetzung des Unternehmens ist die Versorgung der Logistikbranche mit einer leistungsfähigen, standardisierten und global einsetzbaren CRM-Lösung.
         

          Mehr erfahren","1993","10","LOGO consult AG
 
Enzianstrasse 4
 
DE-82319 Starnberg","Title: Customer Relationship Management (CRM)
Name: LOGO consult AG
Contacts: none+49 8151746736

 : +49 8151746736

 
- NEXT BUTTON -

Title: Software für Logistik
Name: LOGO consult AG
Contacts: none+49 8151746736

 : +49 8151746736

 
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/rwh-industrieautomatisierung-gmbh-1029980","RWH-Industrieautomatisierung GmbH","Am Alten Wasserwerk 6, DE-49661 Cloppenburg","+49 447192930","http://www.rwh-ia.de","Automatisierungslösungen, Software und Systemlösungen. Pharmagerechte Softwareentwicklung und Validierung, Schulung, Service, Support. 

         

          Mehr erfahren","1998","20","RWH-Industrieautomatisierung GmbH
 
Am Alten Wasserwerk 6
 
DE-49661 Cloppenburg","Title: Automationslösungen, kundenspezifische
Name: Andreas Reuter Geschäftsführung
Contacts: none+49 4471929311

 : +49 4471929311

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

Title: Automatisierung von Industriemaschinen und Industrieanlagen
Name: Andreas Reuter Geschäftsführung
Contacts: none+49 4471929311

 : +49 4471929311

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

Title: Entwicklung von Software
Name: Andreas Reuter Geschäftsführung
Contacts: none+49 4471929311

 : +49 4471929311

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

Title: SPS Programmierung
Name: Andreas Reuter Geschäftsführung
Contacts: none+49 4471929311

 : +49 4471929311

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

Title: Automatisierungsausrüstungen für fördertechnische Anlagen
Name: RWH-Industrieautomatisierung GmbH
Contacts: none+49 447192930

 : +49 447192930

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

Title: Automatisierungsberatung
Name: RWH-Industrieautomatisierung GmbH
Contacts: none+49 447192930

 : +49 447192930

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

Title: Automatisierungssysteme für die chemische Industrie
Name: RWH-Industrieautomatisierung GmbH
Contacts: none+49 447192930

 : +49 447192930

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

Title: Automatisierungssysteme für die Nahrungsmittelindustrie
Name: RWH-Industrieautomatisierung GmbH
Contacts: none+49 447192930

 : +49 447192930

website

Zur Website
 : https://www.wlw.de/de/firma/p-1029980
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/variocube-gmbh-1024604","Variocube GmbH","Franckstrasse 45, AT-4020 Linz","+43 7206763000","https://www.variocube.com","Wir entwickeln intelligente Schließfachsysteme für smarte Lösungen im Bereich der Logistik.
         

          Mehr erfahren","none","10","Variocube GmbH
 
Franckstrasse 45
 
AT-4020 Linz","Title: Gepäckschließfachanlagen
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

Title: Logistikanlagen für Wäschereien
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

Title: Postverteileranlagen
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

Title: Reinigung von Textilien
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

Title: SB-Paketautomaten
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

Title: Schließfachanlagen, elektronische
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

Title: Schließfachschränke
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

Title: Wäscheausgabesysteme, automatische
Name: Variocube GmbH
Contacts: none+43 7206763000

 : +43 7206763000

website

Zur Website
 : https://www.wlw.de/de/firma/p-1024604
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/hitec-zang-gmbh-657036","HiTec Zang GmbH","Ebertstrasse 28-32, DE-52134 Herzogenrath","+49 2407910100","https://www.hitec-zang.de","Wir bieten eine umfangreiche Produktpalette rund um den Laborreaktor: Schlüsselfertige Laborreaktor-, Parallelreaktor- und Reaktions-Kalorimeter-Systeme, Komponenten, Software und Dienstleistungen.
         

          Mehr erfahren","1979","50","HiTec Zang GmbH
 
Ebertstrasse 28-32
 
DE-52134 Herzogenrath","Title: Anlagen für die chemische Industrie
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

Title: Automatisierungstechnik
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

Title: Automatisierung von Laboratorien
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

Title: Bioreaktoren
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

Title: CAD-Software
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

Title: Destillationsanlagen
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

Title: Dosiergeräte
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

Title: Dosiergeräte für pulverförmige Stoffe
Name: HiTec Zang GmbH
Contacts: none+49 2407910100

 : +49 2407910100

website

Zur Website
 : https://www.wlw.de/de/firma/p-657036
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/oz-gmbh-551178","OZ GmbH","Seeblick 39, DE-88045 Friedrichshafen","+49 7541308850","http://www.lisa-zeit-systeme.de","Komplettlösungen für Zeiterfassung, Lohndatenaufbereitung, Auftragszeit, BDE, Projektzeit, Zutrittskontrolle, Reisekostenabrechnung, Besucherverwaltung, HR Intranet-Portal mit Workflow.
         

          Mehr erfahren","1992","10","OZ GmbH
 
Seeblick 39
 
DE-88045 Friedrichshafen","Title: Personalzeiterfassungssysteme
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

Title: Portal-Software für Internet/Intranet
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

Title: Software für Auftragszeiterfassung
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

Title: Zeiterfassungssysteme
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

Title: Betriebsdatenerfassungssysteme (BDE)
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

Title: Datenerfassungsgeräte (MDE), mobile
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

Title: Entwicklung von Software
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

Title: Entwicklung von Webanwendungen
Name: OZ GmbH
Contacts: none+49 7541308850

 : +49 7541308850

website

Zur Website
 : https://www.wlw.de/de/firma/p-551178
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/umad-umweltmesstechnik-und-datenverarbeitungs-gmbh-485694","UMAD Umweltmesstechnik und Datenverarbeitungs GmbH","Wartenberger Strasse 24, DE-13053 Berlin","+49 3098694531","http://www.umad.de","Entwicklung von Software zur Messung und Visualisierung von
Umweltdaten; Ingenieurleistungen für Luftreinhaltepläne
         

          Mehr erfahren","1992","5","UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
 
Wartenberger Strasse 24
 
DE-13053 Berlin","Title: Entwicklung von Software
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

Title: Software für Datenübertragung
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

Title: Umwelt-Messtechnik
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

Title: Visualisierung
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

Title: Anwendungsprogrammierung
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

Title: Datenbank-Software
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

Title: Datenerfassungssysteme
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

Title: Individualsoftware
Name: UMAD Umweltmesstechnik und Datenverarbeitungs GmbH
Contacts: none+49 3098694531

 : +49 3098694531

website

Zur Website
 : https://www.wlw.de/de/firma/p-485694
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/jentech-datensysteme-ag-401946","JENTECH Datensysteme AG","Göschwitzer Strasse 38, DE-07745 Jena","+49 36416290","http://www.jentech.de","1. Kundenspezifische Steuerrechner für Automotive, AOI, AXI, Industrie PC, Box PC, Hochleistungsrechner, Industrieterminals, 
2. ERP Software  ZEPHIR Avenue mit PPS, 
3. Automatisierung (Softwareent).
         

          Mehr erfahren","1990","20","JENTECH Datensysteme AG
 
Göschwitzer Strasse 38
 
DE-07745 Jena","Title: Entwicklung von Software
Name: JENTECH Datensysteme AG
Contacts: none+49 36416290

 : +49 36416290

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

Title: Industrierechner, kundenspezifische
Name: Hans-Joachim Schneider Geschäftsführung
Contacts: none+49 364162920

 : +49 364162920

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

Title: Software für den technischen Handel
Name: Hans-Joachim Schneider Geschäftsführung
Contacts: none+49 364162920

 : +49 364162920

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

Title: Software für die Blechbearbeitung
Name: Hans-Joachim Schneider Geschäftsführung
Contacts: none+49 364162920

 : +49 364162920

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

Title: Software für die Fertigung
Name: Hans-Joachim Schneider Geschäftsführung
Contacts: none+49 364162920

 : +49 364162920

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

Title: Software für die Metallverarbeitung
Name: Hans-Joachim Schneider Geschäftsführung
Contacts: none+49 364162920

 : +49 364162920

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

Title: Software für die Zulieferindustrie
Name: JENTECH Datensysteme AG
Contacts: none+49 36416290

 : +49 36416290

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

Title: Software für Enterprise Resource Planning (ERP)
Name: Hans-Joachim Schneider Geschäftsführung
Contacts: none+49 364162920

 : +49 364162920

website

Zur Website
 : https://www.wlw.de/de/firma/p-401946
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/united-process-controls-gmbh-1878068","United Process Controls GmbH","Dürnauer Weg 30, DE-73092 Heiningen","+49 7161948880","http://www.group-upc.com","Die UPC ist eine Gruppe internationaler Firmen, die auf Messen, Regeln und Steuern von Wärmebehandlungs- und Verbrennungsprozessen spezialisiert sind.
         

          Mehr erfahren","2002","20","United Process Controls GmbH
 
Dürnauer Weg 30
 
DE-73092 Heiningen","Title: Durchflussmessgeräte
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

Title: Gasanalysegeräte
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

Title: Gaskompressoren
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

Title: Massedurchflussmessgeräte
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

Title: Mess-, Steuer- und Regeltechnik (MSR) für Wärmebehandlungsanlagen
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

Title: Sensoren
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

Title: Druckmessgeräte, elektronische
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

Title: Drucksensoren
Name: United Process Controls GmbH
Contacts: none+49 7161948880

 : +49 7161948880

website

Zur Website
 : https://www.wlw.de/de/firma/p-1878068
    
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/msggillardon-ag-462195","msgGillardon AG","Edisonstrasse 2, DE-75015 Bretten","+49 725293500","http://www.msg-gillardon.de","msgGillardon - Intelligente Lösungen für Banken - Software und Beratung
         

          Mehr erfahren","none","200","msgGillardon AG
 
Edisonstrasse 2
 
DE-75015 Bretten","Title: Software (Branchenlösungen)
Name: msgGillardon AG
Contacts: none+49 725293500

 : +49 725293500

 
- NEXT BUTTON -

Title: Software für das Versicherungswesen
Name: msgGillardon AG
Contacts: none+49 725293500

 : +49 725293500

 
- NEXT BUTTON -

Title: Software für Banken
Name: msgGillardon AG
Contacts: none+49 725293500

 : +49 725293500

 
- NEXT BUTTON -

Title: Entwicklung von Software
Name: msgGillardon AG
Contacts: none+49 725293500

 : +49 725293500

 
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/softwarebox-gmbh-944784","Softwarebox GmbH","Lessingstrasse 4, DE-71101 Schönaich","+49 703175610","http://www.softwarebox.de","Software Reseller und Distributor seit 1992. Wir liefern Software für CAD, Design, Grafik, Animation, Rendering, Modelling, Architektur, Produktdesign, Konstruktion, Web, Publishing, Druck, Lizenzen.
         

          Mehr erfahren","1992","5","Softwarebox GmbH
 
Lessingstrasse 4
 
DE-71101 Schönaich","Title: Design-Software
Name: Softwarebox GmbH
Contacts: none+49 703175610

 : +49 703175610

 
- NEXT BUTTON -

Title: CAD-Software
Name: Softwarebox GmbH
Contacts: none+49 703175610

 : +49 703175610

 
- NEXT BUTTON -

Title: Software für Architekten und Bauingenieure
Name: Softwarebox GmbH
Contacts: none+49 703175610

 : +49 703175610

 
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/duerr-ndt-gmbh-co-kg-1472851","DÜRR NDT GmbH & Co. KG","Höpfigheimer Strasse 22, DE-74321 Bietigheim-Bissingen","+49 7142993810","https://www.duerr-ndt.de","Hersteller von Systemen zur Bildgebung im NDT-Bereich Durchstrahlungsprüfung - industrielles digitales Röntgen: Speicherfolienscanner, Flachdetektoren, Software, Filmentwicklungsmaschinen und -chemie.
         

          Mehr erfahren","2006","20","DÜRR NDT GmbH & Co. KG
 
Höpfigheimer Strasse 22
 
DE-74321 Bietigheim-Bissingen","Title: Flachdetektoren für die digitale Radiographie
Name: DÜRR NDT GmbH & Co. KG
Contacts: none+49 7142993810

 : +49 7142993810

 
- NEXT BUTTON -

Title: Maschinen und Anlagen für die zerstörungsfreie Werkstoffprüfung
Name: DÜRR NDT GmbH & Co. KG
Contacts: none+49 7142993810

 : +49 7142993810

 
- NEXT BUTTON -

Title: Röntgenprüfung
Name: DÜRR NDT GmbH & Co. KG
Contacts: none+49 7142993810

 : +49 7142993810

 
- NEXT BUTTON -

Title: Röntgenscanner
Name: DÜRR NDT GmbH & Co. KG
Contacts: none+49 7142993810

 : +49 7142993810

 
- NEXT BUTTON -

Title: Zerstörungsfreie Luftfahrtwerkstoffprüfung
Name: DÜRR NDT GmbH & Co. KG
Contacts: none+49 7142993810

 : +49 7142993810

 
- NEXT BUTTON -

Title: Röntgengeräte für zerstörungsfreie Materialprüfung
Name: DÜRR NDT GmbH & Co. KG
Contacts: none+49 7142993810

 : +49 7142993810

 
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/eeb-eftaxias-edv-beratung-gmbh-1154338","EEB Eftaxias EDV Beratung GmbH","Gutenbergstrasse 7, DE-70794 Filderstadt","+49 7117001110","http://www.eeb.de","Beratung und innovative Individualsoftware-Entwicklung aus Filderstadt. Ihr kompetentes Softwarehaus für Prüf-/ QS-Software, Webapplikationen und Anwendungen
         

          Mehr erfahren","1986","20","EEB Eftaxias EDV Beratung GmbH
 
Gutenbergstrasse 7
 
DE-70794 Filderstadt","Title: Software (Branchenlösungen)
Name: EEB Eftaxias EDV Beratung GmbH
Contacts: none+49 7117001110

 : +49 7117001110

 
- NEXT BUTTON -

Title: Entwicklung von Software
Name: EEB Eftaxias EDV Beratung GmbH
Contacts: none+49 7117001110

 : +49 7117001110

 
- NEXT BUTTON -

Title: EDV-Organisationsberatung
Name: EEB Eftaxias EDV Beratung GmbH
Contacts: none+49 7117001110

 : +49 7117001110

 
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/item-software-manufaktur-gmbh-1855656","ITEM Software Manufaktur GmbH","Dornierstrasse 17, DE-70469 Stuttgart","+49 71121955170","http://www.it-em.de","Seit über 15 Jahren konzipieren und implementieren wir Softwarelösungen für Unternehmen
und setzen dabei erfolgreich auf branchenübliche Standards als auch auf individualisierte Komponenten.
         

          Mehr erfahren","none","none","ITEM Software Manufaktur GmbH
 
Dornierstrasse 17
 
DE-70469 Stuttgart","Title: Entwicklung von Webanwendungen
Name: ITEM Software Manufaktur GmbH
Contacts: none+49 71121955170

 : +49 71121955170

 
- NEXT BUTTON -

Title: Software zur Erstellung von Web-Applikationen
Name: ITEM Software Manufaktur GmbH
Contacts: none+49 71121955170

 : +49 71121955170

 
- NEXT BUTTON -

Title: Web-Server
Name: ITEM Software Manufaktur GmbH
Contacts: none+49 71121955170

 : +49 71121955170

 
- NEXT BUTTON -

Title: Software für interaktive Anwendung
Name: ITEM Software Manufaktur GmbH
Contacts: none+49 71121955170

 : +49 71121955170

 
- NEXT BUTTON -

Title: Entwicklung von Software
Name: ITEM Software Manufaktur GmbH
Contacts: none+49 71121955170

 : +49 71121955170

 
- NEXT BUTTON -

Title: Internet-Komplettlösungen (Dienstleistung)
Name: ITEM Software Manufaktur GmbH
Contacts: none+49 71121955170

 : +49 71121955170

 
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/rising-network-20006160","Rising Network","Kirchgasse 3, DE-72124 Pliezhausen","+49 71278889998","http://rising-network.com","Erstellung und Verwaltung von Online-Shops. (E-Commerce & Online-Marketing) - Online Shop Software.
         

          Mehr erfahren","2017","1","Rising Network
 
Kirchgasse 3
 
DE-72124 Pliezhausen","Title: Social Media Marketing
Name: Rising Network
Contacts: none+49 71278889998

 : +49 71278889998

 
- NEXT BUTTON -

Title: Suchmaschinenmarketing (SEA/SEM)
Name: Rising Network
Contacts: none+49 71278889998

 : +49 71278889998

 
- NEXT BUTTON -

Title: Suchmaschinenoptimierung (SEO)
Name: Rising Network
Contacts: none+49 71278889998

 : +49 71278889998

 
- NEXT BUTTON -

Title: Online-Shopping Software
Name: Rising Network
Contacts: none+49 71278889998

 : +49 71278889998

 
- NEXT BUTTON -

Title: Online-Shopping-Abwicklungsdienste
Name: Rising Network
Contacts: none+49 71278889998

 : +49 71278889998

 
- NEXT BUTTON -

Title: Marketing-Agenturen
Name: Rising Network
Contacts: none+49 71278889998

 : +49 71278889998

 
- NEXT BUTTON -

"
"https://www.wlw.de/de/firma/juergen-friedrich-software-entwicklung-und-consulting-976087","Jürgen Friedrich Software Entwicklung und Consulting","Brühlstrasse 47, DE-71106 Magstadt","+49 1774145118","http://www.friedrich-software.com","Individuelle  Softwareentwicklung und Beratung  in den Bereichen  Microsoft .NET (DotNet ),  Azure, C#, Desktop- und Webentwicklung 
   
         

          Mehr erfahren","none","none","Jürgen Friedrich Software Entwicklung und Consulting
 
Brühlstrasse 47
 
DE-71106 Magstadt","Title: Internet-Kataloge
Name: Jürgen Friedrich Software Entwicklung und Consulting
Contacts: none+49 1774145118

 : +49 1774145118

 
- NEXT BUTTON -

Title: Software für Windows
Name: Jürgen Friedrich Software Entwicklung und Consulting
Contacts: none+49 1774145118

 : +49 1774145118

 
- NEXT BUTTON -

Title: Programmierung, kundenspezifische
Name: Jürgen Friedrich Software Entwicklung und Consulting
Contacts: none+49 1774145118

 : +49 1774145118

 
- NEXT BUTTON -

Title: Datenbankprogrammierung
Name: Jürgen Friedrich Software Entwicklung und Consulting
Contacts: none+49 1774145118

 : +49 1774145118

 
- NEXT BUTTON -

Title: Software-Anwendungsentwicklung
Name: Jürgen Friedrich Software Entwicklung und Consulting
Contacts: none+49 1774145118

 : +49 1774145118

 
- NEXT BUTTON -

Title: Entwicklung von Software
Name: Jürgen Friedrich Software Entwicklung und Consulting
Contacts: none+49 1774145118

 : +49 1774145118

 
- NEXT BUTTON -

"
